datetime,CO(GT),PT08.S1(CO),NMHC(GT),C6H6(GT),PT08.S2(NMHC),NOx(GT),PT08.S3(NOx),NO2(GT),PT08.S4(NO2),PT08.S5(O3),RH,AH,T
01-07-2004 06:00,0.9,948,275,6.4,828,66,858,60,1711,994,55.2,1.6604,24.4
01-07-2004 07:00,2.4,1225,275,17.1,1214,154,625,85,2090,1322,54.3,1.7057,25.1
01-07-2004 08:00,3.9,1380,275,22.3,1359,239,538,120,2337,1617,51.2,1.7565,26.6
01-07-2004 09:00,2.9,1276,275,14.6,1138,246,628,134,2021,1430,47.1,1.7752,28.2
01-07-2004 10:00,2.7,1246,275,13.3,1093,261,667,149,1942,1357,39.4,1.7969,31.6
01-07-2004 11:00,2,1141,275,10.5,996,179,767,125,1805,994,31.8,1.6837,34.2
01-07-2004 12:00,2.4,1199,275,14.2,1124,159,680,132,1940,1054,27.1,1.6352,36.6
01-07-2004 13:00,2,1156,275,12.2,1056,111,710,114,1842,945,26.9,1.715,37.6
01-07-2004 14:00,1.8,1158,275,10.1,983,101,751,110,1803,808,26.3,1.7213,38.1
01-07-2004 15:00,1.9,1163,275,11.7,1039,118,723,121,1814,888,26.9,1.7392,37.8
01-07-2004 16:00,1.8,1078,275,10.9,1009,120,767,127,1730,787,22.7,1.4653,37.8
01-07-2004 17:00,2.9,1244,275,17.3,1219,177,651,157,1949,1077,24.7,1.5134,36.9
01-07-2004 18:00,3.3,1236,275,18,1239,186,637,169,1986,1106,28.5,1.531,34.5
01-07-2004 19:00,4.4,1364,275,22.9,1376,235,580,179,2168,1356,30.9,1.4875,32.5
01-07-2004 20:00,3.4,1193,275,16.5,1196,195,675,149,1888,1152,30.4,1.338,30.9
01-07-2004 21:00,1.9,1078,275,10.2,985,106,778,111,1697,925,34.7,1.3457,28.7
01-07-2004 22:00,2.1,1140,275,11.6,1035,107,726,112,1779,1059,39.3,1.4372,27.7
01-07-2004 23:00,2.5,1239,275,14.3,1127,134,648,120,1930,1201,45.1,1.5645,26.8
02-07-2004 00:00,2.3,1171,275,13.3,1093,117,669,105,1862,1205,45.3,1.5115,26.1
02-07-2004 01:00,1.7,1065,275,10,977,83,736,90,1733,1103,46.1,1.5174,25.9
02-07-2004 02:00,1.5,1024,275,7.6,882,77,791,87,1662,1072,47.6,1.513,25.3
02-07-2004 03:00,0.8,873,275,3.4,679,77,1010,87,1501,713,43,1.4773,26.6
02-07-2004 04:00,0.8,874,275,3.3,668,37,1043,54,1513,737,47.2,1.5025,25.3
02-07-2004 05:00,0.5,887,275,2.9,647,50,1046,61,1500,740,48,1.5115,25.1
02-07-2004 06:00,0.8,993,275,5.6,795,60,888,63,1629,770,50.6,1.5654,24.8
02-07-2004 07:00,2.6,1299,275,17.5,1225,179,620,102,2077,1327,49.7,1.615,25.7
02-07-2004 08:00,4.9,1529,275,29,1526,300,476,149,2559,1763,45.5,1.6396,27.4
02-07-2004 09:00,2.9,1320,275,17,1210,263,595,147,2052,1477,40,1.6082,29.3
02-07-2004 10:00,2.8,1226,275,15.6,1168,265,650,158,1952,1311,28.7,1.4693,33.6
02-07-2004 11:00,1.8,1105,275,10.1,980,164,777,112,1745,980,27.7,1.4991,34.6
02-07-2004 12:00,1.8,1160,275,11.7,1040,122,720,108,1810,961,27.2,1.5557,35.6
02-07-2004 13:00,1.9,1125,275,12,1051,125,730,120,1771,923,23.3,1.4313,36.9
02-07-2004 14:00,1.7,1099,275,11,1015,125,763,117,1732,839,20.7,1.4036,38.8
02-07-2004 15:00,1.7,1124,275,11.2,1021,115,745,119,1735,827,22.6,1.4868,38.1
02-07-2004 16:00,1.9,1105,275,10.5,995,162,778,149,1681,821,23,1.4229,37.1
02-07-2004 17:00,2.1,1035,275,11.8,1043,149,804,174,1647,749,19.3,1.0543,34.8
02-07-2004 18:00,2.4,1065,275,13.8,1110,161,757,163,1691,871,20.7,1.059,33.6
02-07-2004 19:00,3,1051,275,17.3,1220,201,739,161,1729,1077,18.5,0.8376,31.4
02-07-2004 20:00,2.8,1073,275,14.2,1124,209,752,154,1688,1175,23.8,0.9623,29.5
02-07-2004 21:00,1.9,1008,275,10.7,1004,133,817,124,1588,1125,27.1,0.9736,27.4
02-07-2004 22:00,2.1,1090,275,12.7,1073,133,745,122,1693,1124,31.1,1.0338,26.1
02-07-2004 23:00,1.8,1048,275,10.1,983,134,780,119,1643,1064,34,1.0935,25.5
03-07-2004 00:00,2.5,1131,275,13.1,1087,164,705,131,1738,1240,37.8,1.1125,24
03-07-2004 01:00,1.1,953,275,7.4,874,72,854,84,1528,899,37.3,1.1118,24.2
03-07-2004 02:00,0.7,897,275,4.6,745,50,968,77,1461,807,40.6,1.1571,23.4
03-07-2004 03:00,0.7,900,275,4.7,750,50,932,77,1494,817,46.6,1.1991,21.8
03-07-2004 04:00,0.4,828,275,2.8,639,27,1077,41,1371,573,43,1.1629,22.6
03-07-2004 05:00,0.7,892,275,4.5,739,74,964,68,1479,768,50.7,1.1844,20.2
03-07-2004 06:00,0.7,914,275,5.9,809,69,912,69,1530,807,49.3,1.176,20.5
03-07-2004 07:00,1.8,1096,275,11.1,1017,162,722,101,1743,1204,48,1.2086,21.4
03-07-2004 08:00,2.3,1173,275,14.4,1130,208,648,120,1885,1401,43.9,1.2344,23.2
03-07-2004 09:00,1.9,1125,275,11.1,1016,168,712,124,1725,1256,40.7,1.2921,25.3
03-07-2004 10:00,1.7,1079,275,9.9,976,139,781,113,1669,999,31.1,1.2883,29.9
03-07-2004 11:00,1.3,974,275,8.8,930,104,872,97,1536,712,21.3,1.1067,33.9
03-07-2004 12:00,1.5,977,275,9.9,973,99,865,94,1550,712,16,0.9465,36.3
03-07-2004 13:00,1.3,912,275,7.4,873,89,946,86,1436,614,15.2,0.9177,36.6
03-07-2004 14:00,0.8,896,275,6.1,817,57,992,70,1426,554,15.8,0.9998,37.4
03-07-2004 15:00,0.8,896,275,6.2,822,64,1002,70,1391,722,15,0.9721,37.9
03-07-2004 16:00,1.1,956,275,7.1,862,65,930,82,1479,636,16.8,1.0933,38
03-07-2004 17:00,1.2,970,275,8,900,79,909,93,1524,664,17.5,1.0789,36.9
03-07-2004 18:00,1.2,929,275,7.3,869,80,942,89,1454,624,17,0.9561,35.3
03-07-2004 19:00,1.4,947,275,8.7,926,81,905,90,1484,659,20.4,0.9462,31.9
03-07-2004 20:00,1.1,1003,275,7.5,880,59,864,67,1537,695,29.6,1.1792,29.1
03-07-2004 21:00,1.5,1045,275,9,940,90,822,94,1658,920,33.4,1.2022,27.4
03-07-2004 22:00,2,1125,275,11.6,1035,122,728,109,1726,1150,35.8,1.2318,26.7
03-07-2004 23:00,1.9,1138,275,10.2,985,120,742,103,1710,1141,42.7,1.3473,25.2
04-07-2004 00:00,2.2,1217,275,12.3,1060,126,660,101,1840,1227,51.9,1.5252,24
04-07-2004 01:00,1.1,983,275,6.4,831,68,847,71,1585,887,44.4,1.3476,24.5
04-07-2004 02:00,1.1,1007,275,7.2,864,65,816,71,1639,987,51,1.3805,22.6
04-07-2004 03:00,0.8,957,275,6.1,816,65,846,71,1613,903,52.7,1.3891,22.2
04-07-2004 04:00,0.6,914,275,4.3,725,38,949,49,1550,780,56.8,1.4094,21.2
04-07-2004 05:00,0.6,886,275,3.8,702,31,971,43,1528,767,59.6,1.3994,20.3
04-07-2004 06:00,0.6,899,275,4,708,40,972,44,1559,780,56.7,1.4178,21.3
04-07-2004 07:00,0.6,942,275,4.2,723,36,968,42,1573,698,54.6,1.5177,23
04-07-2004 08:00,1.1,1022,275,6.1,817,64,835,69,1669,821,54.3,1.5731,23.7
04-07-2004 09:00,1,1009,275,6,810,56,859,65,1634,772,49.3,1.5732,25.4
04-07-2004 10:00,1,1025,275,5.9,809,56,877,68,1606,690,37.7,1.544,29.6
04-07-2004 11:00,1,977,275,5.4,783,43,939,58,1543,586,26.2,1.3664,33.9
04-07-2004 12:00,0.8,936,275,4.9,757,40,1007,52,1459,523,22.4,1.2933,35.8
04-07-2004 13:00,0.7,884,275,3.9,703,34,1076,46,1394,488,18.8,1.222,37.9
04-07-2004 14:00,0.4,809,275,3.2,664,28,1185,40,1270,427,14.8,0.9942,38.5
04-07-2004 15:00,0.5,852,275,4.1,718,32,1109,47,1307,468,14.5,1.0149,39.3
04-07-2004 16:00,0.6,872,275,4,708,39,1106,56,1331,489,15.6,1.0613,38.9
04-07-2004 17:00,0.7,839,275,4.8,752,52,1102,64,1298,515,12.7,0.8211,37.9
04-07-2004 18:00,0.9,854,275,5.5,788,60,1064,71,1310,562,13.4,0.7749,35.8
04-07-2004 19:00,1.6,971,275,9.1,942,104,900,103,1541,776,19.7,0.9345,32.3
04-07-2004 20:00,1.6,985,275,9.1,944,102,866,97,1541,833,23.5,0.9869,30.1
04-07-2004 21:00,1.7,1027,275,10.1,981,120,817,108,1631,1023,28.7,1.0806,28.2
04-07-2004 22:00,1.3,1012,275,7.4,876,89,853,87,1580,967,35.7,1.1842,26
04-07-2004 23:00,1.9,1086,275,9.9,973,121,766,104,1656,1089,39.2,1.2452,25.3
05-07-2004 00:00,1.5,1025,275,9,939,107,790,93,1635,1103,38.7,1.1845,24.7
05-07-2004 01:00,0.6,848,275,3.7,692,41,1034,55,1412,734,35.7,1.1499,25.5
05-07-2004 02:00,0.4,839,275,3,652,34,1075,49,1405,671,43.2,1.1589,22.5
05-07-2004 03:00,0.3,814,275,2.5,618,34,1097,49,1400,696,46.1,1.1761,21.6
05-07-2004 04:00,0.3,816,275,2.6,624,41,1073,56,1422,729,51.4,1.1688,19.7
05-07-2004 05:00,0.4,799,275,2.4,613,38,1120,43,1387,641,45.7,1.1665,21.6
05-07-2004 06:00,0.7,879,275,5.6,792,59,906,57,1521,825,47.3,1.1654,21.1
05-07-2004 07:00,2,1104,275,14.3,1125,165,697,80,1815,1179,44.1,1.1269,21.6
05-07-2004 08:00,3.9,1344,275,27.7,1496,287,519,134,2311,1651,37.9,1.0988,23.7
05-07-2004 09:00,3.6,1226,275,19.1,1272,317,632,157,1901,1474,30.1,0.9953,26
05-07-2004 10:00,3.2,1157,275,15.9,1176,330,691,175,1779,1370,23.2,1.001,30.6
05-07-2004 11:00,2.2,1059,275,12.3,1060,204,798,147,1638,1141,19.1,1.0048,34.1
05-07-2004 12:00,2.2,1076,275,12.2,1057,189,778,140,1633,1076,18,1.0636,36.2
05-07-2004 13:00,2.1,1066,275,11.7,1041,165,783,137,1641,1036,17.3,1.0914,37.4
05-07-2004 14:00,1.8,1049,275,10.4,994,139,813,123,1580,881,15.6,1.102,39.5
05-07-2004 15:00,2,1097,275,12.7,1074,156,776,138,1671,960,14.9,1.1033,40.4
05-07-2004 16:00,1.8,1087,275,11.1,1018,130,791,132,1624,883,16.1,1.1699,40.1
05-07-2004 17:00,3,1269,275,19,1269,173,633,174,1942,1221,18.9,1.3251,39.3
05-07-2004 18:00,4.3,1328,275,24.1,1405,302,584,203,2072,1518,19.9,1.2437,37.3
05-07-2004 19:00,3.5,1200,275,19.1,1270,239,654,176,1906,1264,22.9,1.1747,33.6
05-07-2004 20:00,2.5,1098,275,13.6,1105,139,732,125,1768,1061,28.9,1.2501,30.7
05-07-2004 21:00,1.8,1058,275,10.7,1004,92,776,98,1684,947,32.8,1.2776,28.8
05-07-2004 22:00,1.9,1081,275,11.3,1025,104,738,103,1757,1059,36.8,1.3207,27.3
05-07-2004 23:00,1.9,1062,275,9.6,962,108,776,104,1674,1030,39.7,1.3249,26.2
06-07-2004 00:00,1.9,1078,275,9.8,971,107,752,105,1694,1065,43,1.37,25.4
06-07-2004 01:00,0.9,917,275,4.9,761,55,931,75,1497,893,41,1.3461,25.8
06-07-2004 02:00,0.7,881,275,4.1,718,43,965,60,1510,837,48.4,1.3677,23.3
06-07-2004 03:00,0.6,865,275,3.3,671,43,1012,60,1477,807,47.8,1.3607,23.5
06-07-2004 04:00,0.4,829,275,2.2,602,23,1123,36,1410,596,46.7,1.3361,23.5
06-07-2004 05:00,0.7,913,275,4.6,743,65,931,66,1540,884,52.3,1.3539,21.8
06-07-2004 06:00,1.6,1077,275,10.2,985,165,742,97,1780,1170,52.5,1.3529,21.8
06-07-2004 07:00,3.8,1337,275,23.3,1386,274,565,115,2196,1596,49.1,1.3546,22.9
06-07-2004 08:00,5.1,1467,275,31,1575,369,472,145,2460,1873,43.3,1.3422,24.9
06-07-2004 09:00,3.4,1257,275,17.6,1227,308,611,162,1954,1608,39.4,1.3556,26.7
06-07-2004 10:00,2.6,1227,275,14.3,1125,227,675,147,1835,1470,32.9,1.4135,30.5
06-07-2004 11:00,2.2,1188,275,13.7,1108,178,693,132,1818,1275,27.2,1.4404,34.2
06-07-2004 12:00,3.4,1301,275,19.3,1276,267,631,179,1953,1407,20.9,1.3701,38.2
06-07-2004 13:00,3.4,1201,275,19.3,1278,278,657,174,1892,1302,16.9,1.2028,39.6
06-07-2004 14:00,1.8,1058,275,11.3,1026,165,794,132,1622,931,15.8,1.141,39.9
06-07-2004 15:00,2,1037,275,12.7,1075,172,789,151,1604,917,13.9,1.02,40.2
06-07-2004 16:00,2.4,1055,275,15.3,1157,216,762,168,1674,985,13.2,0.9332,39.6
06-07-2004 17:00,3.8,1179,275,22.5,1364,306,661,192,1845,1265,12.6,0.8894,39.5
06-07-2004 18:00,4.4,1298,275,25,1430,317,632,194,1946,2475,13.9,0.9015,37.9
06-07-2004 19:00,3.9,1213,275,21.1,1327,251,654,155,1864,2021,17.9,0.9444,34.2
06-07-2004 20:00,4,1233,275,23.8,1398,230,613,159,1975,1834,20.6,0.9939,32.6
06-07-2004 21:00,2.5,1086,275,14.9,1145,154,737,125,1717,1426,23.2,0.9889,30.4
06-07-2004 22:00,2.1,1056,275,12.8,1078,137,765,108,1668,1272,25.1,0.9793,28.8
06-07-2004 23:00,2.4,1138,275,14.3,1128,133,681,110,1737,1490,29.9,1.1018,27.8
07-07-2004 00:00,2.1,1112,275,14.3,1128,117,675,99,1771,1440,32.6,1.1381,26.9
07-07-2004 01:00,1.6,992,275,9.2,948,106,773,95,1609,1271,33.7,1.1377,26.3
07-07-2004 02:00,0.8,895,275,5.1,767,55,931,69,1463,985,33.9,1.1065,25.7
07-07-2004 03:00,0.5,843,275,3,655,55,1046,69,1377,826,36,1.1109,24.8
07-07-2004 04:00,0.4,828,275,2.6,626,27,1073,45,1362,754,34.6,1.1096,25.5
07-07-2004 05:00,0.5,894,275,4,709,46,997,53,1432,853,37.8,1.1077,24
07-07-2004 06:00,1.3,1072,275,9.9,976,144,740,88,1673,1340,39.3,1.1522,23.9
07-07-2004 07:00,4.1,1425,275,27.3,1486,392,512,136,2305,1869,38.4,1.1808,24.8
07-07-2004 08:00,4.1,1428,275,27.9,1500,358,496,141,2275,2021,34.4,1.2036,26.9
07-07-2004 09:00,4,1359,275,24.5,1415,381,572,189,2081,1902,28.7,1.1706,29.6
07-07-2004 10:00,2.2,1182,275,14.2,1122,261,730,166,1707,1527,21.1,1.1398,34.6
07-07-2004 11:00,2,1117,275,11.9,1045,207,761,154,1623,1260,17,1.1216,38.3
07-07-2004 12:00,2,1119,275,13.1,1088,155,741,149,1640,1124,14.5,1.0736,40.4
07-07-2004 13:00,2.2,1068,275,15.1,1152,193,739,142,1683,1309,9.6,0.8012,42.6
07-07-2004 14:00,2.2,1090,275,14.1,1120,195,743,130,1629,1283,10.2,0.8478,42.5
07-07-2004 15:00,1.8,1056,275,11.3,1024,159,792,121,1555,1068,11.6,0.8872,41
07-07-2004 16:00,1.8,1098,275,10.8,1007,120,799,116,1546,937,13,1.0154,41.3
07-07-2004 17:00,3.3,1318,275,21.5,1339,228,635,177,1925,1416,14.5,1.0106,39.2
07-07-2004 18:00,4.3,1348,275,21.8,1347,348,599,233,1903,1611,17.9,1.096,36.9
07-07-2004 19:00,5.3,1502,275,29.8,1546,337,538,223,2199,1919,20.4,1.1646,35.6
07-07-2004 20:00,4.3,1373,275,22.5,1364,282,597,184,2005,1745,22.6,1.1658,33.7
07-07-2004 21:00,3.6,1397,275,21.8,1346,228,580,165,2017,1837,27.8,1.2671,31.5
07-07-2004 22:00,2.4,1286,275,17.1,1214,168,620,132,1880,1759,29.3,1.3055,31.1
07-07-2004 23:00,2.1,1222,275,15.4,1161,173,661,122,1827,1593,30.9,1.3026,30.2
08-07-2004 00:00,1.2,1069,275,10.2,983,87,749,88,1627,1357,30.2,1.2502,29.8
08-07-2004 01:00,0.9,1011,275,7.2,864,65,809,79,1532,1231,32.5,1.2361,28.4
08-07-2004 02:00,0.6,962,275,5.8,803,43,853,60,1507,1066,34,1.231,27.5
08-07-2004 03:00,0.5,919,275,4.2,723,43,910,60,1443,992,35.3,1.2243,26.8
08-07-2004 04:00,0.5,969,275,5.1,769,43,866,60,1485,1063,40.4,1.2251,24.5
08-07-2004 05:00,0.6,986,275,5.4,784,66,839,74,1503,1204,38.8,1.2545,25.6
08-07-2004 06:00,0.6,990,275,6.2,821,57,848,62,1511,1079,34.6,1.2518,27.5
08-07-2004 07:00,2.2,1296,275,16.9,1208,231,603,115,1914,1593,37.4,1.2289,25.9
08-07-2004 08:00,3.2,1371,275,23.2,1384,219,545,119,2082,1745,32.5,1.2441,28.5
08-07-2004 09:00,3,1385,275,18,1240,288,596,155,1919,1847,32.7,1.3229,29.5
08-07-2004 10:00,2.7,1381,275,17.6,1227,312,595,162,1903,1845,33.1,1.3693,29.8
08-07-2004 11:00,3.2,1396,275,20.3,1306,361,587,189,1934,1886,26.8,1.3586,33.4
08-07-2004 12:00,1.4,1070,275,10.6,1000,147,801,115,1538,1039,15.8,1.1604,40.3
08-07-2004 13:00,1.3,1076,275,9.9,972,111,819,109,1525,923,15,1.1989,41.8
08-07-2004 14:00,1.4,1126,275,10.7,1004,98,788,108,1609,926,15.7,1.2071,41.1
08-07-2004 15:00,2.1,1225,275,16.5,1196,156,673,145,1775,1277,14.8,1.1944,41.9
08-07-2004 16:00,2.4,1202,275,16.9,1206,213,671,167,1807,1301,14.6,1.114,40.9
08-07-2004 17:00,3.1,1308,275,20.5,1310,250,628,200,1891,1385,16.9,1.1705,39.1
08-07-2004 18:00,3.5,1440,275,19.4,1281,253,580,178,2021,1474,27.3,1.6308,36.4
08-07-2004 19:00,5.1,1611,275,30,1552,317,487,206,2371,1948,29.3,1.611,34.9
08-07-2004 20:00,4.5,1387,275,24.6,1419,309,559,192,2113,1677,26.4,1.3515,33.6
08-07-2004 21:00,2.9,1268,275,16.9,1206,201,648,137,1900,1434,27.6,1.3044,32.2
08-07-2004 22:00,2.6,1237,275,15.8,1175,173,660,128,1834,1424,29.7,1.2742,30.5
08-07-2004 23:00,2.7,1302,275,16.6,1198,156,628,121,1934,1504,35.6,1.4383,29.4
09-07-2004 00:00,3.2,1347,275,19.5,1282,190,575,136,1996,1661,34.8,1.38,29.1
09-07-2004 01:00,2.3,1355,275,16.6,1198,129,564,109,1905,1714,41.9,1.537,27.7
09-07-2004 02:00,1,1023,275,6.2,822,65,823,74,1585,1050,41.6,1.5425,27.9
09-07-2004 03:00,0.5,903,275,2.7,631,65,1070,74,1458,550,43.7,1.6039,27.8
09-07-2004 04:00,0.4,876,275,2.3,605,29,1144,40,1432,456,42.2,1.5177,27.4
09-07-2004 05:00,0.6,932,275,3.9,707,58,1011,61,1509,554,42.8,1.4713,26.6
09-07-2004 06:00,1,1020,275,7.2,866,92,847,83,1636,744,40.3,1.4041,26.9
09-07-2004 07:00,2.9,1264,275,18.1,1241,228,609,129,1989,1280,37.3,1.3081,27
09-07-2004 08:00,2.7,1179,275,15.1,1153,172,654,129,1877,1096,35.3,1.2396,27
09-07-2004 09:00,1.8,1079,275,9.7,966,154,785,115,1640,927,32,1.1545,27.4
09-07-2004 10:00,1.8,1036,275,9.4,955,166,829,130,1527,840,24.7,1.0592,30.5
09-07-2004 11:00,1.7,1002,275,9.6,964,149,828,137,1546,786,20.1,0.9902,32.9
09-07-2004 12:00,1.5,995,275,9.5,959,111,856,116,1544,690,18.4,0.9587,33.9
09-07-2004 13:00,1.7,1008,275,9.6,962,145,845,129,1545,742,19.3,1.0325,34.4
09-07-2004 14:00,1.3,978,275,9.6,962,105,846,117,1527,680,19.6,1.0399,34.2
09-07-2004 15:00,1.5,989,275,10.3,990,113,822,138,1577,705,20.4,1.0195,33.2
09-07-2004 16:00,1.5,961,275,10.2,985,115,845,139,1554,677,19.1,0.915,32.4
09-07-2004 17:00,2.3,1009,275,14,1116,202,779,180,1602,877,17.1,0.8124,32.2
09-07-2004 18:00,2.2,970,275,14,1117,180,786,162,1579,844,17.1,0.7526,31
09-07-2004 19:00,2.8,1097,275,16.6,1199,190,699,158,1738,1006,24.9,0.9412,28.3
09-07-2004 20:00,2.7,1065,275,13.6,1105,207,723,162,1672,987,30.2,1.033,26.6
09-07-2004 21:00,1.7,1036,275,10.2,986,113,776,112,1614,868,36.8,1.1357,24.8
09-07-2004 22:00,1.5,1049,275,9.5,958,98,794,104,1648,861,43.4,1.2495,23.7
09-07-2004 23:00,2.3,1147,275,11.8,1043,152,727,125,1719,1042,46.2,1.2815,23
10-07-2004 00:00,2.3,1118,275,13,1082,161,694,127,1792,1080,47.7,1.2977,22.7
10-07-2004 01:00,1.5,1016,275,9.6,963,91,776,95,1661,811,49.5,1.3081,22.2
10-07-2004 02:00,1,940,275,6.7,845,57,845,70,1539,704,51.9,1.3254,21.6
10-07-2004 03:00,0.5,836,275,2.9,643,57,1114,70,1405,522,50.4,1.3379,22.3
10-07-2004 04:00,0.3,831,275,2.6,626,22,1126,33,1406,484,49.7,1.3333,22.4
10-07-2004 05:00,0.4,877,275,4,711,41,1018,45,1475,580,52,1.3313,21.7
10-07-2004 06:00,0.5,872,275,4.3,725,53,976,56,1471,668,53.2,1.3181,21.1
10-07-2004 07:00,0.9,958,275,5.9,805,92,886,74,1551,835,51,1.3296,22
10-07-2004 08:00,1.1,959,275,6.8,848,91,859,84,1572,739,41.6,1.301,25
10-07-2004 09:00,1.4,997,275,8.8,933,89,799,93,1612,763,36.4,1.2596,26.7
10-07-2004 10:00,1.1,916,275,6.7,843,81,891,97,1511,614,29.7,1.1751,29.1
10-07-2004 11:00,0.9,895,275,6.4,831,66,946,83,1473,566,23.4,1.0487,31.2
10-07-2004 12:00,0.8,855,275,6,812,53,982,71,1416,508,20.5,0.9806,32.4
10-07-2004 13:00,0.8,861,275,6,811,61,997,78,1409,509,19.2,0.9634,33.3
10-07-2004 14:00,0.6,821,275,5,766,48,1071,62,1323,457,16.8,0.8391,33.1
10-07-2004 15:00,0.6,835,275,4.4,731,39,1108,54,1323,438,18.3,0.9081,33.1
10-07-2004 16:00,0.5,813,275,4.4,732,41,1118,59,1303,427,18,0.8599,32.4
10-07-2004 17:00,0.7,833,275,5.5,786,48,1064,69,1328,453,18.7,0.8624,31.8
10-07-2004 18:00,0.8,859,275,5.8,803,50,1032,67,1363,479,21.4,0.9064,30.3
10-07-2004 19:00,0.9,887,275,5.3,778,51,978,58,1387,500,28.2,1.0013,27.2
10-07-2004 20:00,1.3,970,275,8,900,70,856,77,1559,647,33.7,1.1228,26.1
10-07-2004 21:00,1.3,990,275,7.2,866,89,866,94,1551,728,38.8,1.1929,24.7
10-07-2004 22:00,1.4,1022,275,8,899,100,846,97,1588,820,43.2,1.229,23.4
10-07-2004 23:00,1.9,1075,275,10.4,993,139,781,110,1682,946,44.2,1.2317,23.1
11-07-2004 00:00,2.3,1088,275,11.6,1035,176,751,116,1713,1018,45.3,1.2299,22.7
11-07-2004 01:00,1,925,275,6.4,831,71,880,74,1513,789,47.5,1.2118,21.6
11-07-2004 02:00,0.5,853,275,4.1,716,37,994,51,1423,647,45.8,1.1965,22
11-07-2004 03:00,1,918,275,6.4,830,37,875,51,1548,785,51.3,1.2131,20.4
11-07-2004 04:00,0.4,796,275,2.7,636,30,1092,40,1387,576,50.3,1.2041,20.6
11-07-2004 05:00,0.3,796,275,2.6,628,29,1136,36,1385,555,50.6,1.2119,20.6
11-07-2004 06:00,0.2,795,275,2.3,606,25,1152,35,1369,552,48.8,1.2189,21.3
11-07-2004 07:00,0.4,842,275,3.1,656,40,1080,48,1427,620,52.6,1.247,20.4
11-07-2004 08:00,0.3,850,275,3.1,659,32,1077,38,1402,557,44,1.2596,23.5
11-07-2004 09:00,0.6,884,275,4,709,43,1027,54,1442,556,37.9,1.2334,25.7
11-07-2004 10:00,0.6,907,275,4.6,741,44,983,57,1486,573,33.6,1.2433,27.9
11-07-2004 11:00,0.6,846,275,3.9,703,35,1034,54,1380,514,28.3,1.1116,29
11-07-2004 12:00,0.5,827,275,3.8,697,32,1070,46,1371,478,25.9,1.0489,29.5
11-07-2004 13:00,0.4,804,275,2.8,636,21,1185,36,1321,424,22.3,1.0366,31.8
11-07-2004 14:00,0.2,775,275,2.5,619,10,1254,19,1272,386,20,0.9488,32.2
11-07-2004 15:00,0.4,802,275,3,651,22,1206,34,1282,403,19.3,0.922,32.4
11-07-2004 16:00,0.6,844,275,4.7,751,46,1064,63,1327,462,17.7,0.8758,33
11-07-2004 17:00,0.9,881,275,5,765,66,1029,86,1359,489,19.8,0.9273,32
11-07-2004 18:00,0.7,877,275,4.5,736,49,1077,65,1347,463,24.1,0.9831,29.6
11-07-2004 19:00,1.2,931,275,7.7,885,86,892,101,1467,585,27.1,0.948,26.9
11-07-2004 20:00,1.6,1011,275,9.7,967,111,818,116,1565,748,30.9,0.9815,25.3
11-07-2004 21:00,1.8,1035,275,11,1015,143,757,124,1651,940,35.9,1.0684,24.2
11-07-2004 22:00,2.4,1153,275,11.8,1042,184,733,136,1700,1022,43.2,1.2104,23.2
11-07-2004 23:00,1.5,1020,275,8.7,929,134,805,108,1615,929,43.9,1.1962,22.7
12-07-2004 00:00,0.9,954,275,7.5,879,78,837,82,1550,834,44,1.1244,21.6
12-07-2004 01:00,0.8,903,275,5.7,800,50,911,68,1478,751,46.4,1.1198,20.7
12-07-2004 02:00,0.2,779,275,2,581,13,1204,22,1323,505,46.2,1.1482,21.2
12-07-2004 03:00,0.1,761,275,1.4,540,13,1269,22,1303,486,42.3,1.1491,22.7
12-07-2004 04:00,0.1,780,275,1.8,568,24,1200,34,1331,501,51.3,1.1803,19.9
12-07-2004 05:00,0.5,835,275,3.3,672,43,1053,43,1423,628,51.8,1.1967,20
12-07-2004 06:00,1.4,1004,275,9.4,955,146,758,84,1671,1043,57.4,1.2076,18.5
12-07-2004 07:00,3.3,1272,275,21.1,1328,333,567,108,2085,1463,54.3,1.2278,19.6
12-07-2004 08:00,3.6,1173,275,17.2,1217,298,625,112,1945,1358,49.7,1.2452,21.3
12-07-2004 09:00,1.7,986,275,8.5,922,178,820,104,1586,971,46.3,1.1867,21.7
12-07-2004 10:00,1.5,942,275,6.8,849,177,907,107,1496,894,39.4,1.1172,23.4
12-07-2004 11:00,1.6,957,275,7.4,875,172,891,102,1525,871,33,1.0763,25.7
12-07-2004 12:00,2.1,1024,275,12.1,1052,183,779,104,1690,952,27.3,1.0479,28.5
12-07-2004 13:00,2.1,962,275,9.6,963,164,835,96,1592,843,27.9,0.9812,27
12-07-2004 14:00,1.6,958,275,7.4,873,122,868,80,1550,750,36.9,1.0966,24.2
12-07-2004 15:00,1.3,933,275,6.4,831,105,888,72,1514,710,34.9,1.1509,26
12-07-2004 16:00,1.6,942,275,8.3,912,144,842,106,1551,814,33.1,1.0222,24.8
12-07-2004 17:00,3.1,1073,275,14,1117,220,693,119,1762,1052,36.3,1.0708,24
12-07-2004 18:00,3.3,1086,275,15.3,1159,207,686,119,1782,1060,35.5,1.0187,23.6
12-07-2004 19:00,3.4,1091,275,15.4,1161,210,682,128,1797,1153,35.7,1.0282,23.6
12-07-2004 20:00,2.8,980,275,10.9,1009,175,786,112,1625,986,34.5,0.9768,23.3
